Incident Date,Incident Exact Time,Incident Time,Incident Year,Incident Day of Week,Incident Category,nhood,Latitude,Longitude,point,,,incident time number
26/05/2018,9:17:00 PM,21,2018,Saturday,Burglary,Chinatown,37.79678,-122.40068,"(37.79677684232083, -122.400681338465)",,,0.89
25/05/2018,12:00:00 PM,12,2018,Friday,Burglary,Financial District/South Beach,37.78326,-122.40271,"(37.78325923532804, -122.40270815508224)",,,0.50
29/05/2018,7:00:00 AM,7,2018,Tuesday,Robbery,Tenderloin,37.78165,-122.41551,"(37.7816542606277, -122.41550518013352)",,,0.29
29/05/2018,11:20:00 AM,11,2018,Tuesday,Assault,Tenderloin,37.78331,-122.41753,"(37.78331088878137, -122.41752877437465)",,,0.47
28/05/2018,3:50:00 PM,16,2018,Monday,Assault,Bernal Heights,37.73912,-122.41714,"(37.739121436821975, -122.41713881998882)",,,0.66
29/05/2018,6:20:00 AM,6,2018,Tuesday,Burglary,Western Addition,37.77821,-122.43505,"(37.77821277086995, -122.43505239147956)",,,0.26
29/05/2018,10:29:00 AM,10,2018,Tuesday,Assault,Mission,37.75244,-122.41517,"(37.752439644389675, -122.41517229045435)",,,0.44
24/05/2018,4:00:00 PM,16,2018,Thursday,Burglary,Tenderloin,37.7773,-122.41969,"(37.7772998550869, -122.41969356688878)",,,0.67
29/05/2018,4:02:00 AM,4,2018,Tuesday,Burglary,Castro/Upper Market,37.76267,-122.43519,"(37.76267070626061, -122.4351879633321)",,,0.17
27/05/2018,8:45:00 PM,21,2018,Sunday,Assault,Bayview Hunters Point,37.72979,-122.39185,"(37.7297855541108, -122.39185242082758)",,,0.86
26/05/2018,7:00:00 PM,19,2018,Saturday,Burglary,Financial District/South Beach,37.78185,-122.39208,"(37.78184616921501, -122.3920774505126)",,,0.79
29/05/2018,6:15:00 AM,6,2018,Tuesday,Burglary,Presidio Heights,37.78642,-122.45341,"(37.78641773044466, -122.45340664826642)",,,0.26
28/05/2018,11:30:00 PM,24,2018,Monday,Burglary,Pacific Heights,37.79087,-122.4258,"(37.79087442698896, -122.42580214529943)",,,0.98
28/05/2018,4:45:00 PM,17,2018,Monday,Robbery,Excelsior,37.71504,-122.43232,"(37.7150382180632, -122.43232340156683)",,,0.70
29/05/2018,4:37:00 AM,5,2018,Tuesday,Burglary,North Beach,37.79754,-122.40541,"(37.797544592257616, -122.40540910168318)",,,0.19
26/05/2018,11:30:00 PM,24,2018,Saturday,Burglary,Mission,37.74821,-122.41586,"(37.748212149468735, -122.41586279405455)",,,0.98
10/05/2018,11:30:00 PM,24,2018,Thursday,Assault,Mission,37.76827,-122.41998,"(37.768273652528386, -122.41998151324081)",,,0.98
29/05/2018,4:16:00 PM,16,2018,Tuesday,Burglary,Chinatown,37.79621,-122.40514,"(37.796210953409165, -122.40514297852731)",,,0.68
29/05/2018,3:35:00 PM,16,2018,Tuesday,Assault,South of Market,37.77746,-122.41316,"(37.77745741894575, -122.4131576926893)",,,0.65
24/05/2018,3:00:00 PM,15,2018,Thursday,Burglary,Mission,37.75423,-122.41205,"(37.75423033022031, -122.41204726702512)",,,0.63
24/05/2018,6:39:00 PM,19,2018,Thursday,Robbery,Visitacion Valley,37.71191,-122.416,"(37.71191455546749, -122.41600028103292)",,,0.78
24/05/2018,6:39:00 PM,19,2018,Thursday,Assault,Visitacion Valley,37.71191,-122.416,"(37.71191455546749, -122.41600028103292)",,,0.78
28/05/2018,4:30:00 PM,17,2018,Monday,Assault,Financial District/South Beach,37.78746,-122.39118,"(37.78745518601511, -122.39117965917615)",,,0.69
29/05/2018,5:08:00 PM,17,2018,Tuesday,Assault,Western Addition,37.7805,-122.43214,"(37.78049625961115, -122.43214039079034)",,,0.71
28/05/2018,11:54:00 PM,24,2018,Monday,Robbery,Tenderloin,37.78564,-122.418,"(37.785641708798344, -122.41799627043912)",,,1.00
29/05/2018,3:48:00 PM,16,2018,Tuesday,Robbery,Financial District/South Beach,37.7931,-122.3965,"(37.79309708139333, -122.39650448774395)",,,0.66
29/05/2018,12:30:00 PM,13,2018,Tuesday,Sex Offense,Japantown,37.78505,-122.43391,"(37.78504768682166, -122.43390501603517)",,,0.52
28/05/2018,4:00:00 PM,16,2018,Monday,Burglary,Tenderloin,37.77777,-122.41601,"(37.777773070705116, -122.41600949683082)",,,0.67
29/05/2018,5:27:00 PM,17,2018,Tuesday,Assault,Castro/Upper Market,37.75903,-122.42584,"(37.7590293965877, -122.4258434235595)",,,0.73
29/05/2018,5:30:00 PM,18,2018,Tuesday,Assault,Outer Mission,37.72499,-122.44307,"(37.72498829635846, -122.44306587712263)",,,0.73
29/05/2018,4:28:00 PM,16,2018,Tuesday,Assault,Financial District/South Beach,37.78456,-122.40734,"(37.784560141211806, -122.40733704162238)",,,0.69
27/05/2018,5:00:00 PM,17,2018,Sunday,Burglary,Marina,37.79813,-122.42727,"(37.79813458061945, -122.42726897642036)",,,0.71
29/05/2018,5:40:00 PM,18,2018,Tuesday,Robbery,Financial District/South Beach,37.7877,-122.40081,"(37.78769894626064, -122.40080859571334)",,,0.74
29/05/2018,4:55:00 PM,17,2018,Tuesday,Assault,Castro/Upper Market,37.75983,-122.42592,"(37.759829612490556, -122.42592030312977)",,,0.70
29/05/2018,5:50:00 PM,18,2018,Tuesday,Sex Offense,Russian Hill,37.79546,-122.41829,"(37.79546358343393, -122.41829350029808)",,,0.74
29/05/2018,7:40:00 PM,20,2018,Tuesday,Assault,Sunset/Parkside,37.76545,-122.47731,"(37.76544798567049, -122.47730839570167)",,,0.82
29/05/2018,4:20:00 PM,16,2018,Tuesday,Assault,Sunset/Parkside,37.7533,-122.4979,"(37.75329568091905, -122.49790252888056)",,,0.68
28/05/2018,11:00:00 AM,11,2018,Monday,Burglary,Marina,37.79963,-122.43769,"(37.79963392902011, -122.43769470653812)",,,0.46
29/05/2018,6:30:00 PM,19,2018,Tuesday,Robbery,Hayes Valley,37.77646,-122.42626,"(37.77646430525107, -122.42626334607084)",,,0.77
29/05/2018,7:29:00 PM,19,2018,Tuesday,Robbery,Sunset/Parkside,37.73881,-122.48722,"(37.73880502532912, -122.48721699872351)",,,0.81
29/05/2018,8:14:00 PM,20,2018,Tuesday,Assault,Bayview Hunters Point,37.73796,-122.38959,"(37.737955394873, -122.38958738129647)",,,0.84
24/05/2018,7:30:00 AM,8,2018,Thursday,Burglary,Marina,37.8036,-122.43689,"(37.803602640446194, -122.43689161241157)",,,0.31
29/05/2018,10:55:00 PM,23,2018,Tuesday,Assault,Financial District/South Beach,37.78404,-122.40371,"(37.78404443715923, -122.40371175457705)",,,0.95
29/05/2018,11:15:00 PM,23,2018,Tuesday,Assault,Mission,37.75131,-122.40714,"(37.75131023015545, -122.40713900933308)",,,0.97
29/05/2018,9:34:00 PM,22,2018,Tuesday,Robbery,Bayview Hunters Point,37.74992,-122.39334,"(37.74991515734683, -122.39334026694655)",,,0.90
30/05/2018,1:30:00 AM,2,2018,Wednesday,Assault,Marina,37.79751,-122.4322,"(37.797506948421855, -122.43220428969965)",,,0.06
30/05/2018,1:15:00 AM,1,2018,Wednesday,Assault,Sunset/Parkside,37.74244,-122.48962,"(37.74243743572926, -122.48962023576367)",,,0.05
30/05/2018,2:58:00 AM,3,2018,Wednesday,Assault,Nob Hill,37.78776,-122.42012,"(37.78775665157557, -122.42011607573366)",,,0.12
30/05/2018,4:26:00 AM,4,2018,Wednesday,Burglary,West of Twin Peaks,37.72884,-122.4556,"(37.72884024681051, -122.45560307310997)",,,0.18
18/05/2018,3:40:00 PM,16,2018,Friday,Burglary,Mission,37.76484,-122.42311,"(37.76484329795315, -122.42311242181232)",,,0.65
19/05/2018,5:55:00 AM,6,2018,Saturday,Burglary,Financial District/South Beach,37.7885,-122.40677,"(37.788499477941336, -122.4067711451779)",,,0.25
29/05/2018,2:00:00 AM,2,2018,Tuesday,Burglary,Outer Mission,37.70799,-122.46231,"(37.70798825918467, -122.46231335746751)",,,0.08
17/05/2018,2:44:00 AM,3,2018,Thursday,Assault,Mission,37.75683,-122.4067,"(37.75683373380551, -122.40669900268833)",,,0.11
29/05/2018,9:29:00 PM,21,2018,Tuesday,Assault,South of Market,37.78054,-122.40816,"(37.7805353858225, -122.40816079455212)",,,0.90
30/05/2018,3:36:00 AM,4,2018,Wednesday,Robbery,South of Market,37.77763,-122.40672,"(37.777628933006454, -122.40672447173796)",,,0.15
29/05/2018,12:50:00 PM,13,2018,Tuesday,Burglary,Golden Gate Park,37.77291,-122.47669,"(37.77291285753839, -122.4766942070178)",,,0.53
18/05/2018,4:46:00 AM,5,2018,Friday,Assault,Mission,37.75683,-122.4067,"(37.75683373380551, -122.40669900268833)",,,0.20
30/05/2018,5:41:00 AM,6,2018,Wednesday,Burglary,Mission Bay,37.76438,-122.38792,"(37.764379370659356, -122.3879168122909)",,,0.24
05/05/2018,8:30:00 PM,21,2018,Saturday,Assault,Russian Hill,37.80678,-122.41958,"(37.806780111468534, -122.4195772441978)",,,0.85
29/05/2018,9:00:00 PM,21,2018,Tuesday,Burglary,Financial District/South Beach,37.78963,-122.4054,"(37.789631596400895, -122.40539867427)",,,0.88
19/05/2018,2:20:00 PM,14,2018,Saturday,Assault,South of Market,37.78329,-122.40895,"(37.78328785199654, -122.40895216005933)",,,0.60
30/05/2018,8:49:00 AM,9,2018,Wednesday,Assault,Mission,37.75717,-122.41672,"(37.75716664165998, -122.41671959504018)",,,0.37
30/05/2018,3:00:00 AM,3,2018,Wednesday,Burglary,Oceanview/Merced/Ingleside,37.71065,-122.47042,"(37.71065338129637, -122.47042170465754)",,,0.13
29/05/2018,5:00:00 PM,17,2018,Tuesday,Burglary,Haight Ashbury,37.77127,-122.43705,"(37.771267422977495, -122.43704561327942)",,,0.71
29/05/2018,7:00:00 PM,19,2018,Tuesday,Assault,Tenderloin,37.78589,-122.41974,"(37.78589290013101, -122.41973873477666)",,,0.79
30/05/2018,9:00:00 AM,9,2018,Wednesday,Assault,Haight Ashbury,37.76953,-122.45071,"(37.769526043647296, -122.45071018189665)",,,0.38
29/05/2018,6:30:00 AM,7,2018,Tuesday,Assault,Castro/Upper Market,37.76877,-122.42746,"(37.76877049785351, -122.42746205880601)",,,0.27
23/05/2018,4:30:00 AM,5,2018,Wednesday,Burglary,Bayview Hunters Point,37.74636,-122.39106,"(37.74636177868099, -122.39105679712927)",,,0.19
30/05/2018,11:20:00 AM,11,2018,Wednesday,Robbery,North Beach,37.80582,-122.41195,"(37.80582493018196, -122.41195008846694)",,,0.47
30/05/2018,11:15:00 AM,11,2018,Wednesday,Assault,South of Market,37.77974,-122.40716,"(37.77973890462704, -122.40715948914875)",,,0.47
29/05/2018,11:00:00 PM,23,2018,Tuesday,Burglary,Lone Mountain/USF,37.77716,-122.44332,"(37.77716444540731, -122.4433210560904)",,,0.96
03/03/2018,3:00:00 PM,15,2018,Saturday,Burglary,Financial District/South Beach,37.78185,-122.39208,"(37.78184616921501, -122.3920774505126)",,,0.63
30/05/2018,12:30:00 PM,13,2018,Wednesday,Robbery,Portola,37.73032,-122.40471,"(37.730318019697776, -122.40470639531522)",,,0.52
30/05/2018,11:48:00 AM,12,2018,Wednesday,Burglary,Hayes Valley,37.77438,-122.42389,"(37.77437597919173, -122.42388674846684)",,,0.49
30/05/2018,4:00:00 AM,4,2018,Wednesday,Assault,Haight Ashbury,37.77127,-122.43705,"(37.771267422977495, -122.43704561327942)",,,0.17
28/01/2018,4:30:00 PM,17,2018,Sunday,Assault,Tenderloin,37.78165,-122.41551,"(37.7816542606277, -122.41550518013352)",,,0.69
16/04/2018,12:00:00 PM,12,2018,Monday,Assault,Financial District/South Beach,37.78757,-122.40659,"(37.7875680237141, -122.40658988465438)",,,0.50
30/05/2018,1:45:00 PM,14,2018,Wednesday,Assault,Lakeshore,37.72695,-122.47604,"(37.72694991292525, -122.47603947349434)",,,0.57
19/05/2018,9:54:00 PM,22,2018,Saturday,Assault,Haight Ashbury,37.7719,-122.43209,"(37.77189726490146, -122.43209230178827)",,,0.91
30/05/2018,4:00:00 AM,4,2018,Wednesday,Burglary,Mission Bay,37.77114,-122.4008,"(37.77113778727857, -122.40080427775587)",,,0.17
23/05/2018,12:50:00 PM,13,2018,Wednesday,Assault,Mission,37.75683,-122.4067,"(37.75683373380551, -122.40669900268833)",,,0.53
29/05/2018,12:00:00 PM,12,2018,Tuesday,Sex Offense,South of Market,37.7815,-122.3998,"(37.7814979983372, -122.39980220366621)",,,0.50
30/05/2018,2:00:00 PM,14,2018,Wednesday,Burglary,Outer Mission,37.7206,-122.44481,"(37.72059607488018, -122.44481148946514)",,,0.58
30/05/2018,2:10:00 PM,14,2018,Wednesday,Assault,Chinatown,37.79481,-122.40916,"(37.794807444596564, -122.40916435094496)",,,0.59
24/05/2018,6:59:00 PM,19,2018,Thursday,Robbery,Visitacion Valley,37.71191,-122.416,"(37.71191455546749, -122.41600028103292)",,,0.79
30/05/2018,4:06:00 PM,16,2018,Wednesday,Robbery,Visitacion Valley,37.71193,-122.41877,"(37.71193343102876, -122.41876599574823)",,,0.67
29/05/2018,9:00:00 PM,21,2018,Tuesday,Burglary,Inner Sunset,37.76263,-122.46084,"(37.762627641538664, -122.46084296580366)",,,0.88
30/05/2018,3:50:00 PM,16,2018,Wednesday,Assault,Mission,37.75863,-122.41905,"(37.75863256660654, -122.41905260777229)",,,0.66
30/05/2018,3:30:00 PM,16,2018,Wednesday,Assault,Presidio Heights,37.78777,-122.4503,"(37.78776626438903, -122.4503032274633)",,,0.65
16/05/2018,10:30:00 AM,11,2018,Wednesday,Burglary,Castro/Upper Market,37.769,-122.43659,"(37.76900080136138, -122.43658826795966)",,,0.44
30/05/2018,6:00:00 PM,18,2018,Wednesday,Robbery,Mission,37.76662,-122.42064,"(37.7666245156216, -122.42063784502452)",,,0.75
30/05/2018,6:00:00 PM,18,2018,Wednesday,Assault,Mission,37.76662,-122.42064,"(37.7666245156216, -122.42063784502452)",,,0.75
27/05/2018,2:30:00 AM,3,2018,Sunday,Robbery,Mission,37.75268,-122.41096,"(37.752684887265225, -122.41096266273817)",,,0.10
28/05/2018,7:30:00 AM,8,2018,Monday,Burglary,Financial District/South Beach,37.78456,-122.40734,"(37.784560141211806, -122.40733704162238)",,,0.31
30/05/2018,5:23:00 PM,17,2018,Wednesday,Assault,Mission,37.75077,-122.41611,"(37.750771086242715, -122.41610762154919)",,,0.72
27/05/2018,12:01:00 AM,0,2018,Sunday,Burglary,South of Market,37.78223,-122.41029,"(37.78223057378371, -122.41029202788059)",,,0.00
30/05/2018,5:50:00 PM,18,2018,Wednesday,Robbery,Excelsior,37.71604,-122.44026,"(37.716038818883085, -122.44025513581519)",,,0.74
30/05/2018,4:35:00 PM,17,2018,Wednesday,Assault,Bayview Hunters Point,37.73759,-122.39894,"(37.73758867035962, -122.39894210478361)",,,0.69
30/05/2018,8:50:00 AM,9,2018,Wednesday,Assault,Tenderloin,37.77999,-122.41349,"(37.77999173926721, -122.41348740024354)",,,0.37
15/03/2018,12:49:00 PM,13,2018,Thursday,Burglary,Tenderloin,37.78517,-122.4179,"(37.785167213738916, -122.41790141130261)",,,0.53
30/05/2018,12:00:00 PM,12,2018,Wednesday,Burglary,Excelsior,37.71148,-122.44011,"(37.71147716832776, -122.4401084608259)",,,0.50
30/05/2018,3:00:00 PM,15,2018,Wednesday,Burglary,Outer Richmond,37.77463,-122.48004,"(37.774632347243546, -122.48004001662785)",,,0.63
30/05/2018,6:25:00 PM,18,2018,Wednesday,Assault,Mission Bay,37.77885,-122.39275,"(37.778851716626704, -122.39274978789828)",,,0.77
23/05/2018,7:00:00 PM,19,2018,Wednesday,Burglary,Mission,37.77088,-122.41803,"(37.770876469287494, -122.4180289209908)",,,0.79
30/05/2018,7:08:00 PM,19,2018,Wednesday,Robbery,Mission,37.75397,-122.41641,"(37.75396776877417, -122.41641349023185)",,,0.80
29/05/2018,2:36:00 AM,3,2018,Tuesday,Burglary,Mission,37.75045,-122.42144,"(37.75044969361965, -122.4214375871418)",,,0.11
30/05/2018,1:00:00 PM,13,2018,Wednesday,Robbery,South of Market,37.77921,-122.41094,"(37.77921168445851, -122.41093657493794)",,,0.54
30/05/2018,6:15:00 PM,18,2018,Wednesday,Assault,Tenderloin,37.78683,-122.41993,"(37.78682752578904, -122.41992794913615)",,,0.76
30/05/2018,11:30:00 PM,24,2018,Wednesday,Assault,Sunset/Parkside,37.74803,-122.49001,"(37.748030615779555, -122.49000879191043)",,,0.98
30/05/2018,11:25:00 PM,23,2018,Wednesday,Assault,Financial District/South Beach,37.78926,-122.40138,"(37.789264321511176, -122.4013754923669)",,,0.98
31/05/2018,2:52:00 AM,3,2018,Thursday,Burglary,Bernal Heights,37.73912,-122.41714,"(37.739121436821975, -122.41713881998882)",,,0.12
05/01/2018,10:02:00 AM,10,2018,Friday,Assault,Western Addition,37.78257,-122.4308,"(37.782569887796356, -122.43079788213421)",,,0.42
02/01/2018,1:00:00 PM,13,2018,Tuesday,Robbery,Financial District/South Beach,37.78805,-122.40284,"(37.788049512519116, -122.4028365699477)",,,0.54
24/05/2018,8:00:00 AM,8,2018,Thursday,Burglary,Tenderloin,37.7845,-122.41945,"(37.78450084289595, -122.41945454389607)",,,0.33
20/05/2018,10:00:00 PM,22,2018,Sunday,Burglary,Twin Peaks,37.75417,-122.44406,"(37.754170736322, -122.4440641715274)",,,0.92
31/05/2018,5:10:00 AM,5,2018,Thursday,Robbery,South of Market,37.77746,-122.41316,"(37.77745741894575, -122.4131576926893)",,,0.22
30/05/2018,11:15:00 PM,23,2018,Wednesday,Burglary,Castro/Upper Market,37.7642,-122.43307,"(37.76419571221531, -122.43307447227019)",,,0.97
21/05/2018,3:25:00 PM,15,2018,Monday,Assault,Financial District/South Beach,37.78491,-122.4048,"(37.784908299430455, -122.40479506275997)",,,0.64
30/05/2018,10:32:00 AM,11,2018,Wednesday,Burglary,Nob Hill,37.7912,-122.40806,"(37.79120484958468, -122.40806043475537)",,,0.44
31/05/2018,7:08:00 AM,7,2018,Thursday,Assault,South of Market,37.78329,-122.40895,"(37.78328785199654, -122.40895216005933)",,,0.30
21/03/2018,2:42:00 PM,15,2018,Wednesday,Burglary,Financial District/South Beach,37.78662,-122.4064,"(37.786615346301794, -122.40639887891692)",,,0.61
03/01/2018,1:26:00 AM,1,2018,Wednesday,Burglary,Pacific Heights,37.78588,-122.43492,"(37.78587620820193, -122.4349176645574)",,,0.06
14/01/2018,2:41:00 AM,3,2018,Sunday,Assault,Mission Bay,37.77283,-122.39137,"(37.77283099431839, -122.39137353346597)",,,0.11
31/05/2018,9:35:00 AM,10,2018,Thursday,Assault,Tenderloin,37.78279,-122.41405,"(37.78279444506034, -122.41405376568504)",,,0.40
31/05/2018,12:01:00 AM,0,2018,Thursday,Burglary,Castro/Upper Market,37.7642,-122.43307,"(37.76419571221531, -122.43307447227019)",,,0.00
30/05/2018,4:30:00 PM,17,2018,Wednesday,Burglary,Potrero Hill,37.75521,-122.39092,"(37.75521390152421, -122.3909219438038)",,,0.69
31/05/2018,7:05:00 AM,7,2018,Thursday,Assault,Financial District/South Beach,37.78404,-122.40371,"(37.78404443715923, -122.40371175457705)",,,0.30
29/05/2018,4:00:00 PM,16,2018,Tuesday,Assault,Lakeshore,37.72695,-122.47604,"(37.72694991292525, -122.47603947349434)",,,0.67
30/05/2018,6:55:00 PM,19,2018,Wednesday,Homicide,Mission,37.76814,-122.4222,"(37.7681396823622, -122.42219917520208)",,,0.79
31/05/2018,9:30:00 AM,10,2018,Thursday,Robbery,Western Addition,37.78269,-122.42246,"(37.78268536745206, -122.42246374465972)",,,0.40
31/05/2018,9:30:00 AM,10,2018,Thursday,Assault,Western Addition,37.78269,-122.42246,"(37.78268536745206, -122.42246374465972)",,,0.40
27/04/2018,5:30:00 PM,18,2018,Friday,Burglary,Glen Park,37.7353,-122.43539,"(37.73529859107031, -122.43539299440407)",,,0.73
31/05/2018,7:10:00 AM,7,2018,Thursday,Burglary,Outer Mission,37.72348,-122.43716,"(37.72347948556501, -122.43716183523746)",,,0.30
30/05/2018,10:00:00 PM,22,2018,Wednesday,Burglary,Hayes Valley,37.77211,-122.43043,"(37.77210825726729, -122.43043391908799)",,,0.92
31/05/2018,11:50:00 AM,12,2018,Thursday,Robbery,Tenderloin,37.78207,-122.41222,"(37.78207306684549, -122.41222073683006)",,,0.49
05/01/2018,11:00:00 AM,11,2018,Friday,Robbery,Financial District/South Beach,37.78777,-122.40504,"(37.787765494696465, -122.40504139998343)",,,0.46
30/05/2018,1:30:00 AM,2,2018,Wednesday,Burglary,Mission Bay,37.76647,-122.39629,"(37.76646788107273, -122.39628960748966)",,,0.06
31/05/2018,10:10:00 AM,10,2018,Thursday,Assault,Mission,37.75717,-122.41672,"(37.75716664165998, -122.41671959504018)",,,0.42
31/05/2018,1:28:00 PM,13,2018,Thursday,Assault,Bernal Heights,37.74238,-122.42197,"(37.74237539724614, -122.42196876280964)",,,0.56
31/05/2018,1:38:00 PM,14,2018,Thursday,Assault,Tenderloin,37.78047,-122.41695,"(37.780470340397024, -122.41694760620521)",,,0.57
31/05/2018,4:20:00 AM,4,2018,Thursday,Burglary,Nob Hill,37.79301,-122.41611,"(37.7930136072549, -122.41611301730221)",,,0.18
31/05/2018,1:19:00 PM,13,2018,Thursday,Robbery,South of Market,37.78223,-122.41029,"(37.78223057378371, -122.41029202788059)",,,0.55
31/05/2018,9:50:00 AM,10,2018,Thursday,Burglary,Excelsior,37.72669,-122.41741,"(37.72668549769104, -122.41740965555509)",,,0.41
30/05/2018,1:00:00 PM,13,2018,Wednesday,Burglary,Mission,37.76258,-122.42166,"(37.76257883049033, -122.42166247826907)",,,0.54
31/05/2018,12:28:00 PM,12,2018,Thursday,Burglary,Russian Hill,37.80293,-122.4198,"(37.80292682687766, -122.41979728056106)",,,0.52
31/05/2018,1:00:00 PM,13,2018,Thursday,Burglary,West of Twin Peaks,37.74375,-122.46369,"(37.74374940888721, -122.46368599676794)",,,0.54
30/04/2018,3:04:00 PM,15,2018,Monday,Assault,Mission,37.76258,-122.42166,"(37.76257883049033, -122.42166247826907)",,,0.63
30/04/2018,3:04:00 PM,15,2018,Monday,Assault,Mission,37.76258,-122.42166,"(37.76257883049033, -122.42166247826907)",,,0.63
31/05/2018,4:15:00 AM,4,2018,Thursday,Burglary,Castro/Upper Market,37.76773,-122.42866,"(37.76773488710466, -122.42865716430941)",,,0.18
02/04/2018,5:56:00 AM,6,2018,Monday,Burglary,South of Market,37.77301,-122.40636,"(37.77300865013529, -122.40635809111802)",,,0.25
07/03/2018,12:01:00 PM,12,2018,Wednesday,Burglary,Sunset/Parkside,37.76165,-122.47806,"(37.761653156800996, -122.47806197762905)",,,0.50
18/05/2018,7:00:00 PM,19,2018,Friday,Burglary,Castro/Upper Market,37.76182,-122.43287,"(37.761820518025026, -122.43287139563154)",,,0.79
30/05/2018,10:32:00 AM,11,2018,Wednesday,Burglary,Nob Hill,37.7912,-122.40806,"(37.79120484958468, -122.40806043475537)",,,0.44
31/05/2018,3:06:00 PM,15,2018,Thursday,Robbery,Mission,37.77352,-122.42123,"(37.773523379813106, -122.42123215696753)",,,0.63
25/05/2018,12:00:00 PM,12,2018,Friday,Burglary,Russian Hill,37.80101,-122.41604,"(37.801013061754226, -122.41603797711761)",,,0.50
21/05/2018,11:00:00 AM,11,2018,Monday,Burglary,Portola,37.73032,-122.40471,"(37.730318019697776, -122.40470639531522)",,,0.46
